age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
24,self-employed,married,unknown,no,yes,no,telephone,nov,wed,116,2,999,0,nonexistent,-0.2,102.352,-41.23,4.693,5219.5,no
58,student,unknown,basic.4y,no,yes,yes,cellular,mar,tue,132,4,193,0,success,-0.5,102.525,-32.99,3.804,5253.3,yes
59,unknown,single,illiterate,no,no,yes,cellular,apr,thu,153,4,999,0,nonexistent,0.9,99.893,-40.99,4.509,5245.5,no
31,self-employed,single,university.degree,no,yes,yes,cellular,aug,mon,299,5,999,0,nonexistent,-0.1,96.985,-33.71,3.67,5269,no
53,retired,married,illiterate,no,yes,no,cellular,may,fri,291,1,999,0,nonexistent,0.8,102.567,-36.63,4.982,5288.7,no
35,admin.,single,unknown,no,no,no,telephone,jun,mon,244,4,999,0,nonexistent,0.8,102.676,-37.44,3.681,5299.1,no
30,retired,married,illiterate,no,no,no,cellular,nov,fri,115,2,999,0,nonexistent,0.7,102.486,-33.46,4.985,5209.2,no
34,services,divorced,basic.4y,no,no,yes,cellular,mar,mon,74,2,999,0,nonexistent,-0.4,102.534,-39.92,4.36,5234,yes
30,retired,unknown,basic.6y,no,yes,yes,cellular,feb,tue,75,2,999,0,nonexistent,0.1,103.315,-34.71,3.84,5237.1,no
28,technician,married,university.degree,yes,yes,no,cellular,apr,thu,100,1,999,0,nonexistent,0.4,99.601,-33.15,3.604,5290.2,no
33,blue-collar,married,basic.6y,no,yes,yes,cellular,jan,tue,170,4,213,0,failure,0.8,97.774,-40.07,3.586,5262.2,no
33,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,oct,wed,238,1,999,0,nonexistent,0,98.576,-38.41,4.603,5242.9,no
29,retired,divorced,high.school,no,yes,no,telephone,jul,wed,330,1,999,0,nonexistent,0.7,102.41,-34.34,4.653,5228.4,no
73,unemployed,single,high.school,no,yes,no,telephone,jan,thu,141,2,999,0,nonexistent,0.3,102.324,-34.71,3.533,5281.5,no
24,entrepreneur,unknown,professional.course,no,yes,no,cellular,apr,wed,217,3,139,2,success,1.4,97.738,-36.53,3.761,5223.4,no
49,unknown,married,high.school,no,yes,no,telephone,jul,wed,234,4,999,0,nonexistent,1,97.639,-32.81,3.593,5242.1,yes
44,unknown,divorced,illiterate,no,no,no,cellular,may,fri,273,1,294,1,failure,1.3,100.302,-38.07,4.168,5236.4,no
44,self-employed,single,professional.course,no,yes,no,cellular,apr,mon,268,4,266,0,failure,0.3,102.749,-41.29,3.829,5287.6,yes
42,admin.,married,high.school,no,yes,no,cellular,may,mon,173,5,999,0,nonexistent,1,100.98,-39.98,4.848,5222.3,no
63,unemployed,married,basic.9y,no,yes,no,cellular,jun,wed,63,4,999,0,nonexistent,-0.2,96.343,-40,4.431,5297.6,yes
27,services,unknown,basic.4y,no,no,no,cellular,feb,thu,177,4,999,0,nonexistent,0.5,97.526,-32.77,4.416,5243.9,yes
89,unemployed,unknown,unknown,no,yes,no,cellular,oct,tue,154,5,999,0,nonexistent,0.4,102.684,-38.84,4.608,5280.3,no
68,retired,divorced,unknown,no,yes,no,cellular,jun,wed,276,3,999,0,nonexistent,-0.5,100.367,-33.06,4.854,5238.6,no
85,management,single,university.degree,no,yes,yes,cellular,jan,wed,281,1,999,0,nonexistent,1.2,99.647,-34.32,3.677,5204.9,no
33,student,divorced,university.degree,no,yes,no,cellular,jul,tue,304,4,999,0,nonexistent,0.8,100.666,-35.96,4.395,5249,no
34,unemployed,single,university.degree,no,yes,no,telephone,feb,wed,209,3,999,0,nonexistent,0.5,99.379,-39.65,4.718,5258.2,no
20,services,unknown,illiterate,no,yes,yes,cellular,may,mon,340,4,999,0,nonexistent,-0.2,98.954,-32.61,4.183,5212.3,no
32,housemaid,unknown,basic.6y,no,yes,no,cellular,nov,thu,61,4,999,0,nonexistent,0,103.327,-39.94,3.777,5296.9,no
46,management,divorced,basic.9y,no,no,yes,cellular,feb,wed,234,4,999,0,nonexistent,-0.2,103.459,-40.95,4.199,5299.7,no
29,retired,divorced,unknown,no,yes,yes,cellular,sep,fri,317,1,999,0,nonexistent,1.4,99.025,-40.94,3.828,5207.4,no
29,housemaid,divorced,unknown,no,yes,yes,cellular,dec,tue,242,5,999,0,nonexistent,-0.5,96.385,-34.04,3.855,5232.4,no
37,technician,divorced,professional.course,no,no,yes,telephone,apr,tue,86,3,999,0,nonexistent,-0.4,97.795,-38.88,4.64,5262.8,yes
52,blue-collar,married,basic.6y,yes,no,no,telephone,feb,tue,301,3,340,1,success,0.3,97.216,-39.02,4.03,5237.4,no
31,technician,single,high.school,no,no,no,cellular,jan,wed,287,2,999,0,nonexistent,0.5,101.953,-34.81,4.793,5280.6,no
35,self-employed,single,basic.9y,no,no,yes,telephone,sep,mon,66,2,3,1,success,1.3,101.869,-35.33,3.853,5294.1,no
45,technician,married,basic.6y,no,yes,no,cellular,sep,wed,341,5,202,0,failure,-0.4,102.463,-37.72,4.506,5276.9,yes
37,housemaid,married,university.degree,no,yes,yes,cellular,feb,fri,104,3,105,2,failure,0.7,103.614,-32.36,4.428,5258.1,no
72,services,unknown,professional.course,no,no,yes,cellular,jan,tue,289,2,330,2,success,0.7,101.676,-36.62,4.545,5299.9,no
18,management,divorced,basic.6y,no,yes,no,cellular,dec,mon,255,4,999,0,nonexistent,0.8,98.302,-33.75,4.828,5225.1,no
51,housemaid,married,high.school,no,yes,no,cellular,mar,fri,251,3,185,2,failure,0.3,103.002,-32.91,4.558,5297.9,no
51,student,single,high.school,no,no,no,cellular,dec,thu,180,5,999,0,nonexistent,0.1,100.361,-34.32,3.843,5248.5,no
76,student,married,unknown,no,no,no,cellular,may,mon,306,1,49,0,failure,1,102.793,-40.17,4.428,5285.5,no
25,services,married,basic.4y,no,yes,yes,telephone,nov,tue,87,1,999,0,nonexistent,0.6,103.214,-36.17,4.777,5270.3,no
79,self-employed,single,professional.course,no,no,yes,cellular,jul,mon,290,3,999,0,nonexistent,0.7,101.024,-38.13,3.517,5275.4,no
26,admin.,unknown,high.school,no,no,no,cellular,may,mon,131,1,999,0,nonexistent,0.3,102.448,-37.82,4.892,5203,no
18,self-employed,unknown,basic.4y,yes,no,yes,cellular,mar,mon,227,4,194,0,success,0.5,103.99,-38.58,3.885,5215.5,no
31,unemployed,single,high.school,no,yes,no,cellular,nov,tue,177,4,999,0,nonexistent,-0.3,96.052,-41.57,3.837,5204.9,no
85,student,married,university.degree,no,no,no,cellular,may,tue,288,2,999,0,nonexistent,1.2,102.747,-35.17,3.53,5238.7,yes
27,self-employed,unknown,unknown,no,yes,yes,cellular,aug,mon,241,1,999,0,nonexistent,0.3,103.664,-41.01,4.925,5272,no
71,admin.,single,professional.course,no,yes,yes,cellular,sep,wed,71,2,999,0,nonexistent,1.4,100.289,-35.22,4.289,5294.3,no
58,retired,single,unknown,no,yes,no,cellular,feb,wed,132,2,999,0,nonexistent,1,100.614,-39.49,3.83,5264,no
19,student,married,professional.course,no,yes,no,cellular,dec,fri,359,2,999,0,nonexistent,-0.2,100.336,-33.54,3.869,5279.5,yes
46,student,unknown,basic.9y,no,yes,no,cellular,mar,thu,165,3,58,0,success,0.6,96.187,-40.23,3.543,5254.9,no
50,retired,divorced,basic.6y,no,no,no,telephone,apr,thu,354,1,999,0,nonexistent,-0.4,102.726,-35.39,3.953,5208.5,no
53,self-employed,single,high.school,no,yes,no,cellular,mar,wed,84,2,999,0,nonexistent,-0.4,103.814,-38.89,4.967,5257,no
37,entrepreneur,married,professional.course,no,yes,no,cellular,aug,fri,231,3,999,0,nonexistent,0.3,103.6,-36.41,4.555,5220.7,yes
54,entrepreneur,unknown,illiterate,no,yes,no,cellular,jan,wed,146,1,999,0,nonexistent,0.6,103.587,-36.45,3.949,5205.4,yes
18,admin.,divorced,basic.9y,no,yes,no,telephone,mar,tue,131,5,999,0,nonexistent,-0.3,98.67,-39.12,4.678,5268.3,no
44,housemaid,unknown,basic.4y,no,yes,no,cellular,jul,tue,288,5,999,0,nonexistent,0.1,100.072,-35.01,4.241,5206.4,no
44,student,single,unknown,no,no,no,telephone,jun,thu,176,5,181,0,success,-0.2,98.146,-39.73,4.872,5268.1,yes
32,unemployed,divorced,unknown,no,no,no,cellular,jun,tue,83,4,999,0,nonexistent,1.3,103.997,-39.84,4.373,5243.5,no
30,admin.,unknown,illiterate,no,yes,yes,cellular,jan,mon,308,4,999,0,nonexistent,0.7,96.71,-36.29,4.046,5238.3,yes
58,entrepreneur,married,university.degree,yes,yes,no,cellular,dec,fri,302,3,999,0,nonexistent,0.4,100.764,-36.25,4.244,5220.2,no
75,management,married,university.degree,no,no,yes,cellular,jul,fri,231,5,999,0,nonexistent,-0.4,102.978,-35.75,4.87,5229.3,no
52,unknown,married,professional.course,no,yes,no,cellular,apr,mon,71,5,144,2,failure,-0.1,103.055,-40.27,4.992,5239,yes
89,unemployed,divorced,basic.4y,no,no,no,cellular,sep,tue,305,2,999,0,nonexistent,0.6,99.098,-32.22,4.329,5220.5,no
79,student,divorced,professional.course,yes,yes,no,cellular,jul,fri,214,1,999,0,nonexistent,0.3,96.839,-35.22,4.945,5278.4,no
40,retired,married,basic.6y,no,no,no,cellular,dec,fri,222,5,60,1,success,1,102.134,-35.02,4.955,5226.5,no
53,retired,unknown,illiterate,no,yes,no,cellular,oct,wed,226,5,999,0,nonexistent,0.1,100.269,-34.25,3.818,5231.6,no
67,management,single,university.degree,no,yes,no,cellular,jul,fri,333,2,999,0,nonexistent,0.9,97.657,-38.61,4.07,5200.3,no
24,self-employed,married,basic.4y,no,yes,yes,cellular,jul,tue,353,2,999,0,nonexistent,0.7,103.133,-40.97,4.844,5218.6,no
83,unemployed,married,university.degree,no,yes,yes,cellular,apr,fri,208,1,999,0,nonexistent,1.2,103.622,-36.8,4.37,5246.2,yes
53,student,unknown,basic.6y,no,no,yes,cellular,aug,wed,240,3,999,0,nonexistent,1.1,101.927,-35.6,3.742,5253.4,no
78,blue-collar,unknown,basic.6y,no,no,no,cellular,mar,mon,126,2,999,0,nonexistent,1.4,103.085,-34.94,4.439,5248.5,no
51,self-employed,married,basic.6y,no,no,no,cellular,dec,mon,94,3,999,0,nonexistent,0.9,98.609,-40.59,4.275,5298.6,no
35,unemployed,unknown,basic.6y,no,no,yes,cellular,feb,thu,139,3,205,0,failure,0.9,102.082,-39.51,4.384,5214.6,no
54,technician,unknown,illiterate,no,no,no,telephone,oct,thu,61,1,999,0,nonexistent,0.3,103.925,-34.87,4.504,5208,no
65,student,divorced,professional.course,no,yes,yes,cellular,jun,mon,165,5,999,0,nonexistent,0.8,100.832,-32.57,4.856,5208.9,yes
47,student,married,basic.4y,no,no,no,cellular,jan,tue,342,3,185,0,failure,1.4,97.934,-39.09,4.676,5225.5,yes
43,technician,married,professional.course,no,no,no,cellular,jan,wed,178,1,999,0,nonexistent,0.6,99.701,-32.12,4.358,5299.4,yes
55,unknown,divorced,basic.9y,no,yes,no,cellular,jul,mon,113,5,999,0,nonexistent,1,101.699,-35.89,4.287,5208.1,no
33,services,married,basic.9y,no,yes,no,cellular,dec,fri,199,3,999,0,nonexistent,-0.4,102.565,-34.12,3.771,5256.8,no
62,management,married,basic.9y,no,yes,yes,cellular,oct,tue,91,1,999,0,nonexistent,1.5,101.152,-32.75,4.922,5251,yes
26,unknown,married,unknown,no,yes,no,cellular,dec,fri,104,4,999,0,nonexistent,1.5,100.645,-34.07,3.7,5203.4,no
18,management,married,professional.course,no,yes,yes,cellular,sep,tue,244,1,279,1,success,0.4,97.802,-36.89,3.75,5272.2,yes
18,entrepreneur,unknown,basic.4y,no,no,yes,cellular,mar,wed,270,2,999,0,nonexistent,-0.3,97.773,-39.9,4.417,5274.1,no
73,technician,married,university.degree,no,yes,no,cellular,dec,mon,164,2,999,0,nonexistent,0.7,102.5,-39.72,4.668,5266.7,no
34,student,divorced,high.school,no,no,yes,cellular,nov,wed,312,2,999,0,nonexistent,1.1,98.69,-39.16,4.905,5246.3,no
38,technician,single,basic.9y,no,yes,no,cellular,dec,tue,345,4,999,0,nonexistent,0.2,97.59,-36.63,4.994,5300,no
42,retired,divorced,professional.course,yes,no,no,cellular,may,thu,277,2,335,0,failure,-0.1,99.114,-36.87,4.205,5234.3,no
38,student,divorced,basic.9y,no,yes,no,cellular,aug,mon,308,3,999,0,nonexistent,-0.5,99.769,-40.4,3.534,5266.4,no
26,blue-collar,single,basic.6y,no,yes,no,cellular,jun,tue,335,3,999,0,nonexistent,1.1,96.098,-36.12,4.741,5243.1,no
51,admin.,single,basic.4y,no,yes,yes,cellular,dec,fri,217,1,999,0,nonexistent,0.5,99.616,-34.96,4.115,5239.5,no
68,entrepreneur,married,basic.6y,no,yes,yes,cellular,jun,tue,232,2,999,0,nonexistent,0.6,98.702,-40.7,4.606,5200.7,no
42,services,divorced,professional.course,yes,yes,no,cellular,may,tue,174,3,132,1,success,0,100.792,-39.33,3.752,5276.6,no
30,services,unknown,professional.course,no,yes,no,cellular,nov,thu,198,3,999,0,nonexistent,0.2,97.003,-37.27,3.942,5272,no
56,retired,married,basic.6y,no,no,no,cellular,jan,thu,243,5,120,0,success,-0.1,97.188,-34.02,4.902,5249.7,no
47,management,single,basic.9y,no,no,yes,cellular,may,thu,205,3,234,2,success,-0.3,102.07,-40.75,4.174,5258.8,no
45,unknown,unknown,professional.course,no,no,yes,cellular,mar,fri,141,1,999,0,nonexistent,0.7,96.613,-40.13,3.776,5285.4,no
22,technician,unknown,illiterate,no,yes,yes,cellular,feb,tue,318,5,999,0,nonexistent,1.1,98.253,-41.23,4.107,5240,yes
56,services,divorced,high.school,no,yes,yes,telephone,aug,thu,296,3,330,2,failure,0.1,97.787,-41.09,4.343,5219.7,no
38,blue-collar,married,basic.4y,no,yes,no,cellular,feb,wed,349,4,999,0,nonexistent,-0.3,100.848,-40.22,4.67,5295.6,yes
49,unknown,married,illiterate,no,no,no,cellular,jun,tue,335,4,999,0,nonexistent,0.1,98.998,-39.22,4.178,5241.4,no
49,unknown,single,basic.4y,no,no,yes,telephone,may,tue,78,1,999,0,nonexistent,-0.3,98.25,-39.51,4.456,5262.3,no
45,services,married,university.degree,no,yes,no,cellular,dec,thu,106,4,98,2,failure,0.8,98.571,-39.7,4.312,5256.7,no
62,technician,single,basic.6y,no,yes,yes,cellular,nov,wed,60,4,233,2,success,-0.1,96.568,-37.49,4.784,5222,no
36,technician,divorced,university.degree,no,no,yes,cellular,apr,mon,247,4,999,0,nonexistent,-0.2,97.53,-32.48,4.794,5200.7,yes
36,management,married,basic.9y,no,no,no,cellular,oct,thu,220,1,999,0,nonexistent,0.9,100.069,-39.09,4.647,5294.9,yes
22,entrepreneur,married,basic.6y,no,yes,no,cellular,jan,wed,199,1,115,0,success,1.3,99.231,-32.87,4.833,5293.2,no
67,management,single,high.school,no,yes,no,cellular,oct,tue,142,3,999,0,nonexistent,1.4,98.023,-32.06,3.643,5299.6,no
39,technician,unknown,basic.6y,no,yes,no,cellular,apr,wed,143,5,54,2,failure,0.9,100.05,-41.95,3.805,5255.4,no
29,management,married,basic.6y,no,no,yes,cellular,jun,mon,301,3,999,0,nonexistent,0.9,97.226,-34.35,3.922,5231.8,no
43,retired,divorced,professional.course,no,yes,no,cellular,mar,mon,149,5,999,0,nonexistent,0.7,97.724,-36.8,3.902,5203.9,no
48,technician,married,unknown,no,no,no,telephone,sep,tue,210,3,999,0,nonexistent,0.5,103.817,-38.76,4.681,5274.6,yes
56,management,married,basic.6y,no,yes,no,cellular,sep,wed,307,5,999,0,nonexistent,1.1,101.229,-38.85,4.785,5258.1,yes
55,blue-collar,divorced,basic.9y,no,yes,yes,cellular,oct,fri,344,5,999,0,nonexistent,-0.2,98.299,-39.28,4.725,5223.4,yes
31,housemaid,single,basic.6y,no,no,yes,cellular,mar,thu,308,4,999,0,nonexistent,0.1,103.317,-41.99,4.174,5225.2,no
82,services,unknown,basic.6y,no,yes,no,telephone,mar,wed,343,5,46,0,failure,0.7,98.752,-41.2,4.877,5284.4,yes
40,blue-collar,single,basic.9y,no,yes,no,cellular,mar,fri,323,1,999,0,nonexistent,0.2,101.423,-33.24,4.585,5251.3,yes
21,student,divorced,basic.4y,no,no,no,cellular,mar,tue,277,4,311,1,success,1.1,97.766,-37.2,4.791,5294.1,no
21,technician,single,illiterate,no,no,no,cellular,jul,thu,187,3,999,0,nonexistent,0.8,97.716,-35.37,3.582,5283,yes
59,blue-collar,married,university.degree,no,yes,no,cellular,sep,mon,249,5,274,0,failure,0.8,96.655,-37.24,3.712,5225.4,no
58,technician,unknown,university.degree,no,yes,no,cellular,feb,wed,101,1,999,0,nonexistent,1.4,101.984,-40.19,4.569,5289.2,no
32,unknown,married,high.school,no,no,yes,cellular,jul,wed,160,4,223,2,failure,-0.2,99.715,-32.06,4.272,5208.6,yes
35,retired,divorced,illiterate,no,yes,yes,cellular,jul,wed,90,2,999,0,nonexistent,1.4,99.927,-34.96,3.896,5219.4,no
37,retired,divorced,basic.9y,no,no,no,cellular,oct,fri,251,4,999,0,nonexistent,0.6,101.871,-33.48,4.774,5286.9,no
33,retired,married,unknown,no,yes,yes,cellular,aug,wed,271,5,999,0,nonexistent,0.3,100.623,-39.05,4.181,5206.4,no
30,unknown,divorced,illiterate,no,no,no,cellular,feb,wed,68,4,999,0,nonexistent,0.2,101.444,-35.42,4.829,5235.8,no
24,blue-collar,unknown,illiterate,no,yes,no,telephone,aug,wed,177,4,999,0,nonexistent,-0.1,98.127,-38.98,4.718,5284.2,no
42,unknown,divorced,professional.course,yes,yes,no,cellular,nov,fri,285,5,175,2,failure,0.7,98.293,-39.74,3.815,5233.7,yes
19,entrepreneur,unknown,basic.9y,no,yes,no,cellular,sep,thu,74,3,999,0,nonexistent,0.9,103.177,-38.64,4.236,5267,no
57,self-employed,unknown,basic.4y,no,no,yes,cellular,jun,wed,204,3,999,0,nonexistent,0.3,97.478,-40.63,4.469,5298.8,no
40,unknown,unknown,illiterate,no,yes,no,telephone,nov,fri,183,5,999,0,nonexistent,0.3,98.977,-33.94,4.279,5246.7,no
38,retired,married,basic.4y,no,yes,yes,telephone,dec,wed,276,1,132,2,failure,-0.2,98.657,-34.82,3.593,5262.2,yes
44,self-employed,single,basic.6y,no,no,yes,cellular,may,thu,282,4,999,0,nonexistent,0.9,97.549,-34.05,3.533,5203,no
29,entrepreneur,divorced,basic.6y,no,no,no,cellular,may,mon,196,4,999,0,nonexistent,0.3,96.851,-35.68,4.169,5273.6,yes
48,admin.,single,basic.9y,no,no,no,cellular,jul,mon,155,4,999,0,nonexistent,0.5,96.354,-39.07,4.086,5275,no
35,retired,unknown,basic.6y,no,no,no,cellular,sep,mon,251,1,358,2,success,0.3,100.387,-37.2,4.528,5253.8,no
42,management,divorced,professional.course,no,yes,yes,cellular,oct,mon,352,1,999,0,nonexistent,0,100.331,-35.06,3.519,5205.6,no
29,services,single,illiterate,yes,yes,yes,cellular,dec,fri,141,1,242,1,success,0.4,100.95,-36.99,3.627,5217.2,no
79,management,unknown,university.degree,yes,yes,no,cellular,nov,wed,343,4,999,0,nonexistent,-0.1,102.245,-36.79,4.262,5223.1,no
36,student,married,illiterate,no,no,no,cellular,oct,thu,119,4,34,1,failure,0.2,102.827,-38.56,4.312,5259.4,no
31,management,divorced,basic.6y,no,yes,yes,cellular,sep,thu,124,2,14,1,failure,1,96.029,-39.43,4.028,5201,no
56,unemployed,single,basic.4y,no,yes,yes,cellular,apr,thu,225,5,999,0,nonexistent,1.3,96.853,-41.37,4.664,5277.9,no
61,retired,divorced,illiterate,no,no,yes,cellular,aug,tue,191,1,999,0,nonexistent,1,101.756,-39.62,3.582,5203.7,no
42,retired,married,unknown,no,no,yes,cellular,apr,wed,151,3,999,0,nonexistent,0.6,96.194,-34.77,4.183,5200.8,no
64,technician,married,university.degree,no,yes,no,telephone,jun,wed,176,4,346,2,success,1.3,98.445,-33.41,3.658,5224,no
28,services,married,university.degree,no,no,no,cellular,jul,thu,237,3,999,0,nonexistent,1.2,97.848,-35.78,4.765,5236.5,no
19,management,divorced,unknown,no,yes,yes,cellular,feb,tue,339,1,300,1,failure,0.6,102.476,-32.26,4.175,5200.2,no
19,services,married,professional.course,no,yes,no,cellular,jun,thu,135,4,999,0,nonexistent,1.4,96.519,-38.73,4.042,5245.8,no
29,unemployed,single,high.school,no,yes,no,cellular,sep,wed,144,4,173,2,success,0.2,98.713,-38.35,4.543,5218.5,yes
25,retired,single,professional.course,no,no,no,cellular,jun,mon,195,2,276,2,failure,0.9,99.185,-39.59,4.926,5267.1,no
20,technician,single,professional.course,no,yes,no,cellular,apr,mon,156,3,197,1,failure,-0.4,100.198,-38.01,4.379,5294,no
32,unemployed,single,basic.4y,no,no,no,cellular,nov,fri,118,4,999,0,nonexistent,0.8,96.607,-36.38,4.988,5277.8,no
53,admin.,single,university.degree,no,no,yes,telephone,nov,tue,127,3,999,0,nonexistent,0.9,96.674,-32.97,3.931,5244.9,no
23,student,divorced,professional.course,no,yes,no,cellular,nov,fri,226,1,28,1,success,1.5,99.966,-40.93,4.434,5251.5,yes
44,services,unknown,basic.4y,no,no,yes,cellular,aug,thu,207,2,999,0,nonexistent,1.1,103.446,-35.05,4.709,5235,no
34,services,unknown,basic.6y,no,yes,no,cellular,dec,mon,291,3,999,0,nonexistent,-0.3,98.142,-32.66,4.773,5298.3,no
23,self-employed,divorced,basic.9y,no,yes,no,cellular,mar,thu,192,1,999,0,nonexistent,1.5,101.184,-39.76,4.269,5267.9,no
36,retired,single,basic.4y,no,yes,yes,cellular,may,wed,109,2,999,0,nonexistent,0.6,97.954,-40.3,4.789,5272.8,no
50,self-employed,single,high.school,yes,yes,yes,cellular,aug,thu,167,2,191,2,failure,1,100.431,-38.38,4.199,5253.5,no
28,unemployed,divorced,high.school,no,yes,no,cellular,jul,mon,243,5,999,0,nonexistent,0.4,103.669,-38.63,4.09,5252.4,no
38,retired,unknown,university.degree,no,yes,no,cellular,oct,tue,158,5,999,0,nonexistent,0.6,98.132,-33.94,4.865,5276.1,no
62,entrepreneur,married,basic.4y,no,no,no,cellular,mar,thu,112,3,293,1,success,0.2,97.059,-34.26,4.868,5221.4,no
20,blue-collar,unknown,illiterate,no,no,no,telephone,may,wed,264,4,999,0,nonexistent,0.8,102.425,-40.22,4.337,5227.2,no
65,self-employed,single,basic.6y,no,yes,no,cellular,apr,mon,61,3,999,0,nonexistent,0.8,100.241,-39.92,3.772,5293.2,no
50,management,divorced,basic.9y,no,yes,no,cellular,mar,thu,204,4,999,0,nonexistent,1.4,102.408,-39.44,4.997,5257.6,yes
49,entrepreneur,divorced,unknown,no,yes,yes,cellular,dec,mon,330,2,999,0,nonexistent,1.3,98.546,-35.56,3.982,5233.5,yes
55,retired,divorced,basic.9y,no,no,no,cellular,jan,thu,129,5,999,0,nonexistent,0.7,99.161,-37.73,3.964,5295,no
38,management,divorced,basic.9y,no,no,yes,cellular,aug,thu,342,1,999,0,nonexistent,-0.3,97.017,-34.02,3.623,5289.2,no
19,unemployed,unknown,unknown,no,yes,no,cellular,aug,fri,211,1,311,0,failure,-0.4,102.258,-32.47,4.842,5245.2,yes
22,admin.,unknown,university.degree,no,no,no,cellular,feb,tue,164,4,214,2,success,0.8,103.109,-35.93,4.951,5255.3,yes
81,student,divorced,illiterate,no,no,no,cellular,jun,tue,127,4,999,0,nonexistent,1.5,97.729,-40.5,4.893,5294,no
27,student,unknown,basic.9y,no,yes,no,cellular,nov,tue,219,4,999,0,nonexistent,-0.3,99.613,-39.27,4.154,5283.3,yes
49,admin.,unknown,high.school,no,no,yes,cellular,jun,wed,104,1,999,0,nonexistent,1.3,100.462,-39.4,4.015,5285.2,yes
58,self-employed,married,high.school,no,yes,yes,telephone,sep,mon,294,5,999,0,nonexistent,1.4,97.438,-36.88,4.507,5283.4,no
51,services,unknown,high.school,no,yes,no,cellular,jun,wed,168,3,120,1,failure,1,103.371,-36.46,3.802,5260.1,no
54,unemployed,divorced,unknown,no,yes,yes,cellular,feb,fri,143,3,999,0,nonexistent,1.1,99.289,-36.15,4.294,5214.8,no
85,admin.,divorced,unknown,no,no,no,cellular,dec,thu,224,2,101,2,failure,0.3,103.135,-40.77,4.672,5209.7,yes
20,unemployed,single,unknown,no,yes,no,cellular,nov,wed,151,5,999,0,nonexistent,0.5,101.403,-40.95,4.225,5241.5,no
49,student,unknown,basic.9y,no,no,yes,cellular,jun,fri,101,3,999,0,nonexistent,1.4,97.393,-37.73,4.638,5207.6,no
